Unnamed:_0,Rank,NOC,Gold,Silver,Bronze,Total,Year,Host,Number_of_people,Basketball,Judo,Football,Tug-Of-War,Athletics,Swimming,Badminton,Sailing,Gymnastics,Art_Competitions,Handball,Weightlifting,Wrestling,Water_Polo,Hockey,Rowing,Fencing,Equestrianism,Shooting,Boxing,Taekwondo,Cycling,Diving,Canoeing,Tennis,Modern_Pentathlon,Golf,Softball,Archery,Volleyball,Synchronized_Swimming,Table_Tennis,Baseball,Rhythmic_Gymnastics,Rugby_Sevens,Trampolining,Beach_Volleyball,Triathlon,Rugby,Lacrosse,Polo,Cricket,Ice_Hockey,Racquets,Motorboating,Croquet,Figure_Skating,Jeu_De_Paume,Roque,Basque_Pelota,Alpinism,Aeronautics,Cycling_Road,Artistic_Gymnastics,Karate,Baseball/Softball,Trampoline_Gymnastics,Marathon_Swimming,Canoe_Slalom,Surfing,Canoe_Sprint,Cycling_BMX_Racing,Equestrian,Artistic_Swimming,Cycling_Track,Skateboarding,Cycling_Mountain_Bike,3x3_Basketball,Cycling_BMX_Freestyle,Sport_Climbing,"Marathon_Swimming,_Swimming",Breaking,"Cycling_Road,_Cycling_Track","Cycling_Road,_Cycling_Mountain_Bike","Cycling_Road,_Triathlon","3x3_Basketball,_Basketball"
1163,79,Tajikistan,0,0,1,1,2012,0,16,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,0,0,4,2,2,4,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,79,Vietnam,0,0,1,1,2012,0,18,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,0,0,4,2,2,4,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,1,United_States,46,37,38,121,2016,0,544,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,2,Great_Britain,27,23,17,67,2016,0,357,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,3,China,26,18,26,70,2016,0,378,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,4,Russia,19,17,20,56,2016,0,279,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,5,Germany,17,10,15,42,2016,0,413,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,6,Japan,12,8,21,41,2016,0,335,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,7,France,10,18,14,42,2016,0,390,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,8,South_Korea,9,3,9,21,2016,0,199,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,9,Italy,8,12,8,28,2016,0,305,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,Australia,8,11,10,29,2016,0,414,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,11,Netherlands,8,7,4,19,2016,0,229,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,12,Hungary,8,3,4,15,2016,0,153,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,13,Brazil,7,6,6,19,2016,1,448,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,14,Spain,7,4,6,17,2016,0,303,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,15,Kenya,6,6,1,13,2016,0,79,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,16,Jamaica,6,3,2,11,2016,0,56,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,17,Croatia,5,3,2,10,2016,0,85,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,18,Cuba,5,2,4,11,2016,0,117,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,19,New_Zealand,4,9,5,18,2016,0,195,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,20,Canada,4,3,15,22,2016,0,301,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,21,Uzbekistan,4,2,7,13,2016,0,70,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,22,Colombia,3,2,3,8,2016,0,143,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,23,Switzerland,3,2,2,7,2016,0,98,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,24,Iran,3,1,4,8,2016,0,63,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,25,Greece,3,1,2,6,2016,0,92,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,26,Argentina,3,1,0,4,2016,0,213,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,27,Denmark,2,6,7,15,2016,0,117,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,28,Sweden,2,6,3,11,2016,0,150,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,29,South_Africa,2,6,2,10,2016,0,135,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,30,Kazakhstan,2,5,10,17,2016,0,101,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,31,Ukraine,2,5,4,11,2016,0,201,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,32,Serbia,2,4,2,8,2016,0,103,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,33,Poland,2,3,6,11,2016,0,230,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,34,North_Korea,2,3,2,7,2016,0,30,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,35,Belgium,2,2,2,6,2016,0,104,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,35,Thailand,2,2,2,6,2016,0,54,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,37,Slovakia,2,2,0,4,2016,0,51,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,38,Georgia,2,1,4,7,2016,0,40,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,39,Azerbaijan,1,7,10,18,2016,0,56,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,40,Belarus,1,4,4,9,2016,0,120,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,41,Turkey,1,3,4,8,2016,0,100,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,42,Armenia,1,3,0,4,2016,0,31,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,43,Czech_Republic,1,2,7,10,2016,0,103,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,44,Ethiopia,1,2,5,8,2016,0,37,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,45,Slovenia,1,2,1,4,2016,0,63,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,46,Indonesia,1,2,0,3,2016,0,24,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,47,Romania,1,1,2,4,2016,0,94,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,48,Bahrain,1,1,0,2,2016,0,33,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,48,Vietnam,1,1,0,2,2016,0,22,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,50,Chinese_Taipei,1,0,2,3,2016,0,55,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,51,Bahamas,1,0,1,2,2016,0,29,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,51,Independent_Olympic_Athletes,1,0,1,2,2016,0,29,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,51,Ivory_Coast,1,0,1,2,2016,0,29,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,54,Fiji,1,0,0,1,2016,0,53,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,54,Jordan,1,0,0,1,2016,0,8,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,54,Kosovo,1,0,0,1,2016,0,8,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,54,Puerto_Rico,1,0,0,1,2016,0,40,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,54,Singapore,1,0,0,1,2016,0,24,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,54,Tajikistan,1,0,0,1,2016,0,7,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,60,Malaysia,0,4,1,5,2016,0,32,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,61,Mexico,0,3,2,5,2016,0,122,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,62,Venezuela,0,2,1,3,2016,0,85,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,63,Algeria,0,2,0,2,2016,0,64,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,63,Ireland,0,2,0,2,2016,0,76,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,65,Lithuania,0,1,3,4,2016,0,67,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,66,Bulgaria,0,1,2,3,2016,0,50,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,67,India,0,1,1,2,2016,0,112,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,67,Mongolia,0,1,1,2,2016,0,43,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,69,Burundi,0,1,0,1,2016,0,9,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,69,Grenada,0,1,0,1,2016,0,6,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,69,Niger,0,1,0,1,2016,0,6,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,69,Philippines,0,1,0,1,2016,0,13,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,69,Qatar,0,1,0,1,2016,0,37,2,14,2,0,47,34,5,10,14,0,2,15,18,2,2,14,10,6,15,13,8,18,8,16,5,2,2,0,4,2,2,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
