Year,sport,event,host,country,gold,silver,bronze,medal,Total
2008,Athletics,Athletics_Women's_Hammer_Throw,0,BLR,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_High_Jump,0,BEL,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Long_Jump,0,BRA,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Triple_Jump,0,CMR,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_110_metres_Hurdles,0,CUB,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Javelin_Throw,0,CZE,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Discus_Throw,0,EST,1,0,0,Gold,1
2008,Athletics,"Athletics_Men's_5,000_metres",0,ETH,1,0,0,Gold,1
2008,Athletics,"Athletics_Men's_10,000_metres",0,ETH,1,1,0,Gold,2
2008,Athletics,"Athletics_Women's_5,000_metres",0,ETH,1,0,1,Gold,2
2008,Athletics,"Athletics_Women's_10,000_metres",0,ETH,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_400_metres,0,GBR,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_50_kilometres_Walk,0,ITA,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_100_metres,0,JAM,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_200_metres,0,JAM,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_200_metres,0,JAM,1,0,1,Gold,2
2008,Athletics,Athletics_Women's_100_metres,0,JAM,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_400_metres_Hurdles,0,JAM,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_800_metres,0,KEN,1,0,1,Gold,2
2008,Athletics,Athletics_Women's_800_metres,0,KEN,1,1,0,Gold,2
2008,Athletics,"Athletics_Men's_1,500_metres",0,KEN,1,0,0,Gold,1
2008,Athletics,"Athletics_Men's_3,000_metres_Steeplechase",0,KEN,1,0,1,Gold,2
2008,Athletics,"Athletics_Women's_1,500_metres",0,KEN,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Marathon,0,KEN,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Shot_Put,0,NZL,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Javelin_Throw,0,NOR,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Long_Jump,0,PAN,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Shot_Put,0,POL,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Triple_Jump,0,POR,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Marathon,0,ROU,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_20_kilometres_Walk,0,RUS,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_4_x_100_metres_Relay,0,RUS,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Pole_Vault,0,RUS,1,0,1,Gold,2
2008,Athletics,Athletics_Women's_20_kilometres_Walk,0,RUS,1,0,0,Gold,1
2008,Athletics,"Athletics_Women's_3,000_metres_Steeplechase",0,RUS,1,0,1,Gold,2
2008,Athletics,Athletics_Men's_High_Jump,0,RUS,1,0,1,Gold,2
2008,Athletics,Athletics_Men's_Hammer_Throw,0,SLO,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_4_x_100_metres_Relay,0,TTO,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Heptathlon,0,UKR,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_Discus_Throw,0,USA,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_Decathlon,0,USA,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_4_x_400_metres_Relay,0,USA,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_4_x_400_metres_Relay,0,USA,1,0,0,Gold,1
2008,Athletics,Athletics_Women's_100_metres_Hurdles,0,USA,1,0,0,Gold,1
2008,Athletics,Athletics_Men's_400_metres,0,USA,1,1,1,Gold,3
2008,Athletics,Athletics_Men's_400_metres_Hurdles,0,USA,1,1,1,Gold,3
2008,Athletics,Athletics_Women's_100_metres_Hurdles,0,AUS,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_50_kilometres_Walk,0,AUS,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_4_x_400_metres_Relay,0,BAH,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Hammer_Throw,0,BLR,0,1,1,Silver,2
2008,Athletics,Athletics_Women's_Shot_Put,0,BLR,0,1,1,Silver,2
2008,Athletics,Athletics_Men's_Decathlon,0,BLR,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_4_x_100_metres_Relay,0,BEL,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_High_Jump,0,CRO,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_Discus_Throw,0,CUB,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_Hammer_Throw,0,CUB,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_20_kilometres_Walk,0,ECU,0,1,0,Silver,1
2008,Athletics,"Athletics_Men's_10,000_metres",0,ETH,1,1,0,Silver,2
2008,Athletics,"Athletics_Men's_3,000_metres_Steeplechase",0,FRA,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Triple_Jump,0,GBR,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_High_Jump,0,GBR,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_100_metres,0,JAM,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_400_metres,0,JAM,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_4_x_100_metres_Relay,0,JPN,0,1,0,Silver,1
2008,Athletics,"Athletics_Women's_3,000_metres_Steeplechase",0,KEN,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_800_metres,0,KEN,1,1,0,Silver,2
2008,Athletics,"Athletics_Men's_5,000_metres",0,KEN,0,1,1,Silver,2
2008,Athletics,Athletics_Women's_Marathon,0,KEN,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Javelin_Throw,0,LAT,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Marathon,0,MAR,0,1,0,Silver,1
2008,Athletics,"Athletics_Men's_1,500_metres",0,NZL,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_20_kilometres_Walk,0,NOR,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Discus_Throw,0,POL,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_Javelin_Throw,0,RUS,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_4_x_400_metres_Relay,0,RUS,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_Long_Jump,0,RUS,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_Triple_Jump,0,RUS,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Pole_Vault,0,RUS,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_Long_Jump,0,RSA,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_800_metres,0,SUD,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_100_metres,0,TTO,0,1,0,Silver,1
2008,Athletics,"Athletics_Women's_5,000_metres",0,TUR,0,1,0,Silver,1
2008,Athletics,"Athletics_Women's_1,500_metres",0,UKR,0,1,1,Silver,2
2008,Athletics,Athletics_Men's_Shot_Put,0,USA,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_400_metres_Hurdles,0,USA,1,1,1,Silver,3
2008,Athletics,Athletics_Men's_200_metres,0,USA,0,1,1,Silver,2
2008,Athletics,Athletics_Women's_200_metres,0,USA,0,1,0,Silver,1
2008,Athletics,"Athletics_Women's_10,000_metres",0,USA,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_Heptathlon,0,USA,0,1,0,Silver,1
2008,Athletics,Athletics_Women's_400_metres_Hurdles,0,USA,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_110_metres_Hurdles,0,USA,0,1,1,Silver,2
2008,Athletics,Athletics_Women's_Pole_Vault,0,USA,0,1,0,Silver,1
2008,Athletics,Athletics_Men's_400_metres,0,USA,1,1,1,Silver,3
2008,Badminton,Badminton_Men's_Singles,1,CHN,1,0,1,Bronze,2
2008,Badminton,Badminton_Mixed_Doubles,1,CHN,0,0,1,Bronze,1
2008,Badminton,Badminton_Women's_Doubles,1,CHN,0,0,1,Bronze,1
2008,Badminton,Badminton_Women's_Singles,0,INA,0,0,1,Bronze,1
2008,Badminton,Badminton_Men's_Doubles,0,KOR,0,0,1,Bronze,1
2008,Badminton,Badminton_Men's_Singles,1,CHN,1,0,1,Gold,2
2008,Badminton,Badminton_Women's_Singles,1,CHN,1,1,0,Gold,2
2008,Badminton,Badminton_Women's_Doubles,1,CHN,1,0,0,Gold,1
2008,Badminton,Badminton_Men's_Doubles,0,INA,1,0,0,Gold,1
2008,Badminton,Badminton_Mixed_Doubles,0,KOR,1,0,0,Gold,1
2008,Badminton,Badminton_Women's_Singles,1,CHN,1,1,0,Silver,2
2008,Badminton,Badminton_Men's_Doubles,1,CHN,0,1,0,Silver,1
2008,Badminton,Badminton_Mixed_Doubles,0,INA,0,1,0,Silver,1
2008,Badminton,Badminton_Men's_Singles,0,MAS,0,1,0,Silver,1
2008,Badminton,Badminton_Women's_Doubles,0,KOR,0,1,0,Silver,1
2008,Baseball,Baseball_Men's_Baseball,0,USA,0,0,1,Bronze,1
2008,Baseball,Baseball_Men's_Baseball,0,KOR,1,0,0,Gold,1
2008,Baseball,Baseball_Men's_Baseball,0,CUB,0,1,0,Silver,1
2008,Basketball,Basketball_Men's_Basketball,0,ARG,0,0,1,Bronze,1
2008,Basketball,Basketball_Women's_Basketball,0,RUS,0,0,1,Bronze,1
2008,Basketball,Basketball_Men's_Basketball,0,USA,1,0,0,Gold,1
2008,Basketball,Basketball_Women's_Basketball,0,USA,1,0,0,Gold,1
2008,Basketball,Basketball_Women's_Basketball,0,AUS,0,1,0,Silver,1
2008,Basketball,Basketball_Men's_Basketball,0,ESP,0,1,0,Silver,1
2008,Beach_Volleyball,Beach_Volleyball_Men's_Beach_Volleyball,0,BRA,0,0,1,Bronze,1
2008,Beach_Volleyball,Beach_Volleyball_Women's_Beach_Volleyball,1,CHN,0,0,1,Bronze,1
2008,Beach_Volleyball,Beach_Volleyball_Men's_Beach_Volleyball,0,USA,1,0,0,Gold,1
2008,Beach_Volleyball,Beach_Volleyball_Women's_Beach_Volleyball,0,USA,1,0,0,Gold,1
2008,Beach_Volleyball,Beach_Volleyball_Men's_Beach_Volleyball,0,BRA,0,1,0,Silver,1
2008,Beach_Volleyball,Beach_Volleyball_Women's_Beach_Volleyball,1,CHN,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Lightweight,0,ARM,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Featherweight,0,AZE,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Welterweight,1,CHN,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Heavyweight,0,CUB,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Flyweight,0,CUB,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Welterweight,0,CUB,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Lightweight,0,CUB,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Welterweight,0,FRA,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Heavyweight,0,GBR,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Super_Heavyweight,0,GBR,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Middleweight,0,IND,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Flyweight,0,IRL,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Middleweight,0,IRL,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Flyweight,0,ITA,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Heavyweight,0,KAZ,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Bantamweight,0,MRI,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Bantamweight,0,MDA,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Flyweight,0,RUS,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Welterweight,0,KOR,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Featherweight,0,TUR,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Super_Heavyweight,0,UKR,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Heavyweight,0,USA,0,0,1,Bronze,1
2008,Boxing,Boxing_Men's_Light_Heavyweight,1,CHN,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Light_Flyweight,1,CHN,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Light_Welterweight,0,DOM,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Middleweight,0,GBR,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Super_Heavyweight,0,ITA,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Welterweight,0,KAZ,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Bantamweight,0,MGL,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Heavyweight,0,RUS,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Lightweight,0,RUS,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Flyweight,0,THA,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Featherweight,0,UKR,1,0,0,Gold,1
2008,Boxing,Boxing_Men's_Super_Heavyweight,1,CHN,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Welterweight,0,CUB,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Middleweight,0,CUB,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Flyweight,0,CUB,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Bantamweight,0,CUB,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Featherweight,0,FRA,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Lightweight,0,FRA,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Light_Heavyweight,0,IRL,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Heavyweight,0,ITA,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Light_Flyweight,0,MGL,0,1,0,Silver,1
2008,Boxing,Boxing_Men's_Light_Welterweight,0,THA,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_Slalom",0,AUS,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Women's_Kayak_Fours,_500_metres",0,AUS,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_1,000_metres",0,AUS,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Women's_Kayak_Singles,_Slalom",0,AUT,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Doubles,_500_metres",0,BLR,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_1,000_metres",0,CAN,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Women's_Kayak_Doubles,_500_metres",0,FRA,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Fours,_1,000_metres",0,GER,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_500_metres",0,GER,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Women's_Kayak_Singles,_500_metres",0,GER,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_500_metres",0,GBR,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_1,000_metres",0,HUN,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Doubles,_1,000_metres",0,ITA,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_Slalom",0,RUS,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_Slalom",0,TOG,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_500_metres",0,UKR,0,0,1,Bronze,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_500_metres",0,AUS,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Kayak_Fours,_1,000_metres",0,BLR,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_1,000_metres",0,BLR,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_500_metres",1,CHN,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Women's_Kayak_Fours,_500_metres",0,GER,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_Slalom",0,GER,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Kayak_Doubles,_1,000_metres",0,GER,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_1,000_metres",0,GBR,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Women's_Kayak_Doubles,_500_metres",0,HUN,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_1,000_metres",0,HUN,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_500_metres",0,RUS,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_Slalom",0,SVK,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Women's_Kayak_Singles,_Slalom",0,SVK,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_Slalom",0,SVK,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Men's_Kayak_Doubles,_500_metres",0,ESP,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Women's_Kayak_Singles,_500_metres",0,UKR,1,0,0,Gold,1
2008,Canoeing,"Canoeing_Women's_Kayak_Singles,_Slalom",0,AUS,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_500_metres",0,CAN,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_Slalom",0,CZE,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Kayak_Doubles,_1,000_metres",0,DEN,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_Slalom",0,FRA,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_1,000_metres",0,GER,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Kayak_Doubles,_500_metres",0,GER,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_Slalom",0,GBR,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Women's_Kayak_Fours,_500_metres",0,HUN,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Women's_Kayak_Singles,_500_metres",0,ITA,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Kayak_Singles,_1,000_metres",0,NOR,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Women's_Kayak_Doubles,_500_metres",0,POL,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Doubles,_500_metres",0,RUS,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Kayak_Fours,_1,000_metres",0,SVK,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_500_metres",0,ESP,0,1,0,Silver,1
2008,Canoeing,"Canoeing_Men's_Canadian_Singles,_1,000_metres",0,ESP,0,1,0,Silver,1
2008,Cycling,Cycling_Women's_Sprint,1,CHN,0,0,1,Bronze,1
2008,Cycling,Cycling_Men's_Sprint,0,FRA,0,0,1,Bronze,1
2008,Cycling,Cycling_Men's_Team_Sprint,0,GER,0,0,1,Bronze,1
2008,Cycling,"Cycling_Men's_Individual_Pursuit,_4,000_metres",0,GBR,1,0,1,Bronze,2
2008,Cycling,Cycling_Men's_Points_Race,0,GBR,0,0,1,Bronze,1
2008,Cycling,"Cycling_Women's_Road_Race,_Individual",0,ITA,0,0,1,Bronze,1
2008,Cycling,Cycling_Men's_Keirin,0,JPN,0,0,1,Bronze,1
2008,Cycling,"Cycling_Men's_Team_Pursuit,_4,000_metres",0,NZL,0,0,1,Bronze,1
2008,Cycling,Cycling_Men's_Madison,0,RUS,0,0,1,Bronze,1
2008,Cycling,"Cycling_Women's_Mountainbike,_Cross_Country",0,RUS,0,0,1,Bronze,1
2008,Cycling,"Cycling_Men's_Road_Race,_Individual",0,RUS,0,0,1,Bronze,1
2008,Cycling,Cycling_Women's_Points_Race,0,ESP,0,0,1,Bronze,1
2008,Cycling,"Cycling_Men's_Mountainbike,_Cross_Country",0,SUI,0,0,1,Bronze,1
2008,Cycling,Cycling_Women's_Individual_Time_Trial,0,SUI,0,0,1,Bronze,1
2008,Cycling,"Cycling_Women's_Individual_Pursuit,_3,000_metres",0,UKR,0,0,1,Bronze,1
2008,Cycling,Cycling_Women's_BMX,0,USA,0,0,1,Bronze,1
2008,Cycling,Cycling_Men's_Individual_Time_Trial,0,USA,0,0,1,Bronze,1
2008,Cycling,Cycling_Men's_BMX,0,USA,0,1,1,Bronze,2
2008,Cycling,Cycling_Men's_Madison,0,ARG,1,0,0,Gold,1
2008,Cycling,"Cycling_Men's_Mountainbike,_Cross_Country",0,FRA,1,1,0,Gold,2
2008,Cycling,Cycling_Women's_BMX,0,FRA,1,1,0,Gold,2
2008,Cycling,"Cycling_Women's_Mountainbike,_Cross_Country",0,GER,1,0,0,Gold,1
2008,Cycling,"Cycling_Men's_Team_Pursuit,_4,000_metres",0,GBR,1,0,0,Gold,1
2008,Cycling,"Cycling_Women's_Road_Race,_Individual",0,GBR,1,0,0,Gold,1
2008,Cycling,Cycling_Men's_Sprint,0,GBR,1,1,0,Gold,2
2008,Cycling,Cycling_Men's_Keirin,0,GBR,1,1,0,Gold,2
2008,Cycling,Cycling_Men's_Team_Sprint,0,GBR,1,0,0,Gold,1
2008,Cycling,Cycling_Women's_Sprint,0,GBR,1,0,0,Gold,1
2008,Cycling,"Cycling_Women's_Individual_Pursuit,_3,000_metres",0,GBR,1,1,0,Gold,2
2008,Cycling,"Cycling_Men's_Individual_Pursuit,_4,000_metres",0,GBR,1,0,1,Gold,2
2008,Cycling,Cycling_Men's_BMX,0,LAT,1,0,0,Gold,1
2008,Cycling,Cycling_Women's_Points_Race,0,NED,1,0,0,Gold,1
2008,Cycling,Cycling_Men's_Points_Race,0,ESP,1,0,0,Gold,1
2008,Cycling,"Cycling_Men's_Road_Race,_Individual",0,ESP,1,0,0,Gold,1
2008,Cycling,Cycling_Men's_Individual_Time_Trial,0,SUI,1,0,0,Gold,1
2008,Cycling,Cycling_Women's_Individual_Time_Trial,0,USA,1,0,0,Gold,1
2008,Cycling,Cycling_Women's_Sprint,0,AUS,0,1,0,Silver,1
2008,Cycling,Cycling_Women's_Points_Race,0,CUB,0,1,0,Silver,1
2008,Cycling,"Cycling_Men's_Team_Pursuit,_4,000_metres",0,DEN,0,1,0,Silver,1
2008,Cycling,Cycling_Men's_Team_Sprint,0,FRA,0,1,0,Silver,1
2008,Cycling,Cycling_Women's_BMX,0,FRA,1,1,0,Silver,2
2008,Cycling,"Cycling_Men's_Mountainbike,_Cross_Country",0,FRA,1,1,0,Silver,2
2008,Cycling,Cycling_Men's_Points_Race,0,GER,0,1,0,Silver,1
2008,Cycling,Cycling_Men's_Keirin,0,GBR,1,1,0,Silver,2
2008,Cycling,"Cycling_Women's_Individual_Pursuit,_3,000_metres",0,GBR,1,1,0,Silver,2
2008,Cycling,Cycling_Men's_Sprint,0,GBR,1,1,0,Silver,2
2008,Cycling,Cycling_Women's_Individual_Time_Trial,0,GBR,0,1,0,Silver,1
2008,Cycling,"Cycling_Men's_Individual_Pursuit,_4,000_metres",0,NZL,0,1,0,Silver,1
2008,Cycling,"Cycling_Women's_Mountainbike,_Cross_Country",0,POL,0,1,0,Silver,1
2008,Cycling,Cycling_Men's_Madison,0,ESP,0,1,0,Silver,1
2008,Cycling,"Cycling_Women's_Road_Race,_Individual",0,SWE,0,1,0,Silver,1
2008,Cycling,Cycling_Men's_Individual_Time_Trial,0,SWE,0,1,0,Silver,1
2008,Cycling,"Cycling_Men's_Road_Race,_Individual",0,SUI,0,1,0,Silver,1
2008,Cycling,Cycling_Men's_BMX,0,USA,0,1,1,Silver,2
2008,Diving,Diving_Men's_Springboard,1,CHN,1,0,1,Bronze,2
2008,Diving,Diving_Women's_Platform,1,CHN,1,0,1,Bronze,2
2008,Diving,Diving_Women's_Springboard,1,CHN,1,0,1,Bronze,2
2008,Diving,Diving_Women's_Synchronized_Springboard,0,GER,0,0,1,Bronze,1
2008,Diving,Diving_Women's_Synchronized_Platform,0,MEX,0,0,1,Bronze,1
2008,Diving,Diving_Men's_Synchronized_Platform,0,RUS,0,0,1,Bronze,1
2008,Diving,Diving_Men's_Platform,0,RUS,0,0,1,Bronze,1
2008,Diving,Diving_Men's_Synchronized_Springboard,0,UKR,0,0,1,Bronze,1
2008,Diving,Diving_Men's_Platform,0,AUS,1,0,0,Gold,1
2008,Diving,Diving_Women's_Platform,1,CHN,1,0,1,Gold,2
2008,Diving,Diving_Women's_Synchronized_Platform,1,CHN,1,0,0,Gold,1
2008,Diving,Diving_Women's_Springboard,1,CHN,1,0,1,Gold,2
2008,Diving,Diving_Women's_Synchronized_Springboard,1,CHN,1,0,0,Gold,1
2008,Diving,Diving_Men's_Springboard,1,CHN,1,0,1,Gold,2
2008,Diving,Diving_Men's_Synchronized_Platform,1,CHN,1,0,0,Gold,1
2008,Diving,Diving_Men's_Synchronized_Springboard,1,CHN,1,0,0,Gold,1
2008,Diving,Diving_Women's_Synchronized_Platform,0,AUS,0,1,0,Silver,1
2008,Diving,Diving_Men's_Springboard,0,CAN,0,1,0,Silver,1
2008,Diving,Diving_Women's_Platform,0,CAN,0,1,0,Silver,1
2008,Diving,Diving_Men's_Platform,1,CHN,0,1,0,Silver,1
2008,Diving,Diving_Men's_Synchronized_Platform,0,GER,0,1,0,Silver,1
2008,Diving,Diving_Men's_Synchronized_Springboard,0,RUS,0,1,0,Silver,1
2008,Diving,Diving_Women's_Springboard,0,RUS,0,1,0,Silver,1
2008,Diving,Diving_Women's_Synchronized_Springboard,0,RUS,0,1,0,Silver,1
2008,Equestrianism,"Equestrianism_Mixed_Dressage,_Team",0,DEN,0,0,1,Bronze,1
2008,Equestrianism,"Equestrianism_Mixed_Dressage,_Individual",0,GER,0,1,1,Bronze,2
2008,Equestrianism,"Equestrianism_Mixed_Three_Day_Event,_Individual",0,GBR,0,0,1,Bronze,1
2008,Equestrianism,"Equestrianism_Mixed_Three_Day_Event,_Team",0,GBR,0,0,1,Bronze,1
2008,Equestrianism,"Equestrianism_Mixed_Jumping,_Team",0,SUI,0,0,1,Bronze,1
2008,Equestrianism,"Equestrianism_Mixed_Jumping,_Individual",0,USA,0,0,1,Bronze,1
2008,Equestrianism,"Equestrianism_Mixed_Dressage,_Team",0,GER,1,0,0,Gold,1
2008,Equestrianism,"Equestrianism_Mixed_Jumping,_Individual",0,CAN,1,0,0,Gold,1
2008,Equestrianism,"Equestrianism_Mixed_Three_Day_Event,_Team",0,GER,1,0,0,Gold,1
2008,Equestrianism,"Equestrianism_Mixed_Three_Day_Event,_Individual",0,GER,1,0,0,Gold,1
2008,Equestrianism,"Equestrianism_Mixed_Dressage,_Individual",0,NED,1,0,0,Gold,1
2008,Equestrianism,"Equestrianism_Mixed_Jumping,_Team",0,USA,1,0,0,Gold,1
2008,Equestrianism,"Equestrianism_Mixed_Three_Day_Event,_Team",0,AUS,0,1,0,Silver,1
2008,Equestrianism,"Equestrianism_Mixed_Jumping,_Team",0,CAN,0,1,0,Silver,1
